Fecha,Producto,Región,Ventas
2024-02-15,B,Norte,55
2024-02-15,E,Norte,61
2024-02-15,E,Centro,32
2024-02-15,C,Oeste,65
2024-02-15,A,Sur,46
2024-02-16,B,Centro,27
2024-02-16,E,Sur,13
2024-02-16,C,Oeste,45
2024-02-16,D,Norte,46
2024-02-16,E,Este,17
2024-02-17,C,Centro,19
2024-02-17,E,Oeste,62
2024-02-17,D,Sur,35
2024-02-17,B,Norte,90
2024-02-17,A,Centro,92
2024-02-18,D,Norte,81
2024-02-18,E,Norte,68
2024-02-18,B,Centro,26
2024-02-18,D,Centro,57
2024-02-18,D,Oeste,10
2024-02-18,A,Centro,53
2024-02-19,E,Oeste,37
2024-02-19,D,Sur,17
2024-02-19,C,Sur,10
2024-02-19,A,Este,76
2024-02-19,D,Centro,72
2024-02-20,E,Norte,50
2024-02-20,A,Centro,28
2024-02-20,E,Este,64
2024-02-20,A,Oeste,85
2024-02-20,B,Norte,46
2024-02-20,E,Este,10
2024-02-20,E,Norte,68
2024-02-21,C,Norte,61
2024-02-21,D,Oeste,26
2024-02-21,B,Norte,31
2024-02-21,E,Norte,15
2024-02-21,D,Centro,52
2024-02-21,C,Norte,76
2024-02-22,A,Norte,44
2024-02-22,A,Sur,39
2024-02-22,E,Este,31
2024-02-22,D,Oeste,50
2024-02-22,C,Oeste,33
2024-02-22,B,Norte,69
2024-02-22,A,Centro,58
2024-02-22,A,Centro,50
2024-02-23,C,Este,26
2024-02-23,E,Este,46
2024-02-23,B,Norte,66
2024-02-24,A,Sur,79
2024-02-24,D,Centro,51
2024-02-24,A,Oeste,88
2024-02-24,D,Oeste,40
2024-02-24,A,Este,47
2024-02-24,C,Norte,77
2024-02-25,D,Norte,33
2024-02-25,B,Norte,65
2024-02-25,A,Norte,47
2024-02-25,B,Norte,90
2024-02-25,B,Sur,81
2024-02-25,A,Oeste,23
2024-02-25,D,Centro,33
2024-02-25,C,Este,68
2024-02-25,B,Norte,45
2024-02-25,E,Centro,51
2024-02-26,A,Norte,76
2024-02-26,E,Norte,57
2024-02-26,A,Norte,101
2024-02-26,C,Este,24
2024-02-26,C,Norte,41
2024-02-26,B,Centro,37
2024-02-26,A,Oeste,93
2024-02-26,B,Norte,71
2024-02-27,B,Oeste,52
2024-02-27,B,Centro,66
2024-02-27,D,Oeste,43
2024-02-27,B,Sur,29
2024-02-27,C,Sur,26
2024-02-27,D,Norte,62
2024-02-28,D,Este,51
2024-02-28,B,Norte,81
2024-02-28,A,Este,39
2024-02-28,C,Este,10
2024-02-28,B,Sur,45
2024-02-28,A,Oeste,31
2024-02-28,E,Centro,64
2024-02-28,D,Sur,34
2024-02-28,A,Centro,51
2024-02-28,B,Centro,56
2024-02-28,E,Norte,42
2024-02-28,A,Centro,44
2024-02-28,C,Oeste,10
2024-02-28,E,Sur,69
2024-02-28,A,Este,44
2024-02-28,B,Sur,51
2024-02-29,C,Sur,10
2024-02-29,A,Oeste,84
2024-02-29,B,Este,41
2024-02-29,A,Norte,37
2024-02-29,A,Centro,32
2024-02-29,B,Norte,83
2024-02-29,D,Este,63
2024-02-29,C,Sur,64
2024-03-01,D,Oeste,31
2024-03-01,D,Centro,80
2024-03-01,D,Este,40
2024-03-01,D,Centro,66
2024-03-02,C,Centro,16
2024-03-02,E,Centro,20
2024-03-02,A,Este,94
2024-03-02,E,Sur,44
2024-03-02,B,Norte,107
2024-03-02,C,Este,19
2024-03-02,A,Sur,83
2024-03-03,A,Centro,40
2024-03-03,A,Oeste,71
2024-03-03,A,Norte,103
2024-03-04,E,Norte,82
2024-03-04,C,Centro,70
2024-03-04,E,Oeste,78
2024-03-04,E,Este,50
2024-03-04,C,Sur,16
2024-03-04,B,Este,71
2024-03-04,E,Sur,53
2024-03-04,A,Norte,67
2024-03-04,D,Norte,56
2024-03-05,B,Este,59
2024-03-05,B,Este,61
2024-03-05,A,Oeste,49
2024-03-05,B,Centro,99
2024-03-05,C,Este,61
2024-03-05,E,Este,10
2024-03-05,C,Este,67
2024-03-05,D,Oeste,78
2024-03-06,A,Norte,68
2024-03-06,E,Norte,70
2024-03-06,A,Centro,64
2024-03-06,E,Oeste,50
2024-03-06,C,Norte,88
2024-03-06,A,Este,64
2024-03-07,B,Sur,70
2024-03-07,A,Sur,65
2024-03-07,B,Norte,51
2024-03-07,A,Norte,63
2024-03-07,D,Este,53
2024-03-07,C,Centro,35
2024-03-08,C,Centro,16
2024-03-08,D,Este,60
2024-03-08,E,Norte,63
2024-03-08,A,Este,50
2024-03-08,E,Este,80
2024-03-08,A,Centro,43
2024-03-09,C,Centro,18
2024-03-10,B,Este,36
2024-03-10,E,Oeste,59
2024-03-11,E,Norte,57
2024-03-11,D,Este,48
2024-03-11,A,Centro,38
2024-03-11,D,Este,16
2024-03-11,B,Sur,73
2024-03-11,C,Este,13
2024-03-11,C,Este,35
2024-03-11,A,Centro,58
2024-03-11,A,Este,72
2024-03-12,B,Centro,61
2024-03-12,C,Oeste,51
2024-03-12,D,Sur,51
2024-03-13,A,Este,44
2024-03-13,B,Este,39
2024-03-13,A,Centro,90
2024-03-13,A,Este,91
2024-03-13,C,Norte,24
2024-03-13,C,Este,74
2024-03-14,D,Este,11
2024-03-14,A,Sur,56
2024-03-14,E,Norte,32
2024-03-14,A,Centro,66
2024-03-14,C,Norte,89
2024-03-14,B,Sur,66
2024-03-14,C,Norte,33
2024-03-14,E,Centro,22
2024-03-14,C,Sur,71
2024-03-15,E,Norte,39
2024-03-15,A,Este,61
2024-03-15,B,Este,61
2024-03-15,A,Sur,74
2024-03-15,B,Oeste,64
2024-03-16,E,Sur,75
2024-03-16,A,Oeste,87
2024-03-16,D,Sur,57
2024-03-16,A,Este,92
2024-03-16,C,Este,43
2024-03-16,C,Centro,39
2024-03-17,E,Este,16
2024-03-17,A,Este,70
2024-03-17,D,Centro,75
2024-03-17,B,Este,92
2024-03-17,E,Norte,54
2024-03-17,B,Norte,57
2024-03-17,B,Centro,85
2024-03-17,D,Oeste,16
2024-03-18,D,Sur,26
2024-03-18,B,Norte,60
2024-03-18,B,Centro,78
2024-03-18,B,Oeste,90
2024-03-18,A,Sur,53
2024-03-18,C,Centro,26
2024-03-19,B,Oeste,74
2024-03-19,C,Oeste,29
2024-03-19,A,Centro,67
2024-03-19,D,Sur,17
2024-03-19,E,Este,74
2024-03-19,B,Oeste,72
2024-03-19,E,Norte,38
2024-03-19,A,Sur,59
2024-03-19,B,Sur,35
2024-03-19,B,Este,44
2024-03-19,E,Este,35
2024-03-20,D,Norte,20
2024-03-20,A,Norte,48
2024-03-20,B,Sur,83
2024-03-20,D,Norte,36
2024-03-20,B,Oeste,61
2024-03-20,E,Norte,84
2024-03-20,C,Norte,87
2024-03-20,D,Norte,28
2024-03-21,E,Oeste,78
2024-03-21,C,Este,68
2024-03-21,B,Centro,64
2024-03-21,D,Oeste,48
2024-03-21,B,Oeste,37
2024-03-21,C,Oeste,48
2024-03-21,B,Sur,56
2024-03-21,D,Norte,94
2024-03-21,A,Oeste,100
2024-03-21,E,Sur,25
2024-03-21,E,Oeste,39
2024-03-22,C,Sur,33
2024-03-22,B,Sur,86
2024-03-22,E,Oeste,34
2024-03-22,E,Este,51
2024-03-23,A,Sur,76
2024-03-23,C,Centro,70
2024-03-23,B,Norte,89
2024-03-23,C,Sur,37
2024-03-23,A,Oeste,68
2024-03-24,C,Norte,77
2024-03-24,A,Sur,35
2024-03-24,D,Sur,62
2024-03-24,D,Este,65
2024-03-24,D,Norte,78
2024-03-24,C,Sur,26
2024-03-24,D,Sur,55
2024-03-24,E,Este,65
2024-03-24,C,Centro,55
2024-03-24,C,Norte,79
2024-03-25,B,Centro,57
2024-03-25,E,Norte,23
2024-03-25,A,Oeste,45
2024-03-25,D,Oeste,19
2024-03-25,C,Oeste,74
2024-03-25,A,Oeste,38
2024-03-25,A,Oeste,78
2024-03-25,D,Centro,13
2024-03-25,A,Sur,47
2024-03-26,C,Oeste,60
2024-03-26,E,Este,14
2024-03-26,A,Sur,92
2024-03-26,A,Centro,88
2024-03-26,C,Oeste,27
2024-03-26,A,Oeste,52
2024-03-26,D,Oeste,30
2024-03-27,C,Este,34
2024-03-27,E,Centro,33
2024-03-27,A,Sur,45
2024-03-27,D,Centro,46
2024-03-27,C,Este,22
2024-03-27,A,Oeste,55
2024-03-27,C,Sur,12
2024-03-28,E,Norte,82
2024-03-28,C,Este,17
2024-03-28,B,Este,64
2024-03-28,A,Centro,43
2024-03-29,B,Norte,102
2024-03-29,A,Sur,70
2024-03-29,B,Oeste,78
2024-03-29,D,Oeste,66
2024-03-29,A,Sur,98
2024-03-29,B,Centro,30
2024-03-29,C,Centro,13
2024-03-29,B,Sur,80
2024-03-29,E,Centro,64
2024-03-29,C,Sur,58
2024-03-29,A,Este,94
2024-03-30,B,Sur,26
2024-03-30,A,Centro,39
2024-03-30,D,Norte,89
2024-03-30,A,Este,54
2024-03-30,D,Norte,71
2024-03-30,E,Norte,84
2024-03-31,A,Centro,34
2024-03-31,C,Oeste,28
2024-04-01,D,Centro,44
2024-04-01,E,Centro,61
2024-04-01,B,Oeste,77
2024-04-01,B,Norte,76
2024-04-01,C,Este,72
2024-04-01,B,Centro,86
2024-04-01,A,Centro,56
2024-04-01,C,Oeste,69
2024-04-01,E,Oeste,31
2024-04-02,B,Oeste,65
2024-04-02,C,Oeste,41
2024-04-02,B,Norte,65
2024-04-02,C,Sur,63
2024-04-02,E,Oeste,54
2024-04-03,A,Oeste,87
2024-04-03,B,Este,84
2024-04-03,D,Este,33
2024-04-03,A,Oeste,74
2024-04-04,D,Norte,39
2024-04-04,D,Este,15
2024-04-04,D,Sur,62
2024-04-04,B,Oeste,53
2024-04-04,E,Sur,74
2024-04-04,B,Centro,58
2024-04-04,D,Sur,18
2024-04-04,E,Norte,86
2024-04-04,E,Norte,25
2024-04-05,D,Este,62
2024-04-05,E,Sur,19
2024-04-05,A,Este,76
2024-04-05,B,Norte,86
2024-04-05,C,Este,21
2024-04-05,B,Norte,104
2024-04-05,B,Este,84
2024-04-05,E,Sur,42
2024-04-05,A,Oeste,99
2024-04-06,B,Sur,68
2024-04-06,D,Oeste,36
2024-04-06,C,Centro,49
2024-04-06,E,Este,25
2024-04-06,E,Norte,26
2024-04-06,A,Sur,79
2024-04-07,D,Norte,54
2024-04-07,C,Este,53
2024-04-07,D,Sur,41
2024-04-07,C,Norte,87
2024-04-07,A,Norte,94
2024-04-07,E,Centro,68
2024-04-07,D,Oeste,70
2024-04-07,E,Este,18
2024-04-07,C,Oeste,43
2024-04-08,B,Centro,71
2024-04-08,C,Centro,62
2024-04-08,E,Oeste,38
2024-04-08,A,Norte,63
2024-04-08,B,Centro,85
2024-04-08,C,Oeste,70
2024-04-09,D,Centro,44
2024-04-09,A,Sur,57
2024-04-09,B,Centro,83
2024-04-09,D,Norte,46
2024-04-09,E,Centro,65
2024-04-09,C,Sur,35
2024-04-09,E,Centro,17
2024-04-09,D,Oeste,22
2024-04-09,D,Norte,73
2024-04-09,C,Sur,52
2024-04-09,D,Sur,73
2024-04-09,C,Sur,30
2024-04-09,D,Centro,40
2024-04-09,B,Sur,45
2024-04-10,A,Este,62
2024-04-10,C,Este,58
2024-04-10,E,Centro,73
2024-04-10,B,Norte,68
2024-04-10,D,Norte,84
2024-04-10,E,Este,63
2024-04-10,E,Oeste,24
2024-04-10,C,Este,58
2024-04-10,E,Centro,45
2024-04-10,C,Oeste,72
2024-04-11,E,Centro,77
2024-04-11,B,Centro,50
2024-04-11,D,Centro,34
2024-04-11,E,Centro,44
2024-04-12,C,Este,60
2024-04-12,E,Norte,84
2024-04-12,B,Norte,45
2024-04-12,A,Este,96
2024-04-12,A,Norte,89
2024-04-12,C,Sur,52
2024-04-12,E,Centro,42
2024-04-12,E,Norte,93
2024-04-12,A,Este,55
2024-04-12,C,Oeste,71
2024-04-12,B,Este,77
2024-04-13,D,Este,57
2024-04-13,E,Oeste,80
2024-04-13,A,Sur,68
2024-04-13,E,Norte,23
2024-04-13,B,Sur,75
2024-04-14,E,Este,36
2024-04-14,C,Sur,10
2024-04-14,B,Norte,78
2024-04-14,A,Centro,42
2024-04-14,A,Oeste,81
2024-04-14,D,Sur,38
2024-04-14,A,Centro,96
2024-04-14,C,Norte,31
2024-04-14,D,Sur,68
2024-04-15,B,Sur,45
2024-04-15,C,Sur,65
2024-04-15,E,Este,12
2024-04-15,D,Centro,24
2024-04-15,E,Norte,85
2024-04-16,E,Oeste,73
2024-04-16,C,Este,35
2024-04-16,D,Oeste,44
2024-04-16,D,Oeste,59
2024-04-16,C,Centro,51
2024-04-16,C,Norte,66
2024-04-16,D,Oeste,29
2024-04-16,A,Oeste,58
2024-04-16,B,Este,33
2024-04-17,A,Centro,33
2024-04-17,A,Norte,65
2024-04-17,C,Este,75
2024-04-17,E,Oeste,80
2024-04-17,C,Oeste,74
2024-04-17,D,Centro,62
2024-04-17,A,Este,68
2024-04-18,E,Este,32
2024-04-18,E,Oeste,16
2024-04-18,A,Norte,100
2024-04-18,C,Norte,72
2024-04-18,D,Norte,85
2024-04-18,B,Este,51
2024-04-19,B,Sur,67
2024-04-19,A,Este,40
2024-04-19,B,Oeste,53
2024-04-19,E,Centro,39
2024-04-19,C,Oeste,46
2024-04-19,A,Centro,46
2024-04-19,A,Sur,33
2024-04-19,C,Este,51
2024-04-19,D,Oeste,29
2024-04-19,D,Sur,16
2024-04-19,A,Sur,59
2024-04-20,E,Centro,50
2024-04-20,E,Este,55
2024-04-20,D,Norte,39
2024-04-20,D,Oeste,18
2024-04-20,C,Norte,37
2024-04-20,D,Centro,66
2024-04-20,A,Sur,41
2024-04-20,C,Oeste,30
2024-04-20,B,Este,48
2024-04-20,D,Oeste,28
2024-04-21,D,Sur,10
2024-04-21,A,Norte,94
2024-04-21,D,Oeste,31
2024-04-21,E,Norte,86
2024-04-21,D,Sur,51
2024-04-21,D,Oeste,37
2024-04-21,C,Sur,10
2024-04-22,B,Norte,58
2024-04-22,A,Centro,36
2024-04-22,A,Este,91
2024-04-22,B,Este,93
2024-04-23,A,Centro,88
2024-04-23,A,Norte,48
2024-04-23,A,Norte,41
2024-04-23,D,Oeste,57
2024-04-23,A,Este,34
2024-04-24,C,Oeste,44
2024-04-24,D,Norte,40
2024-04-24,C,Sur,49
2024-04-24,E,Sur,13
2024-04-24,A,Norte,70
2024-04-24,D,Centro,37
2024-04-24,B,Sur,87
2024-04-24,D,Este,20
2024-04-25,C,Centro,17
2024-04-25,C,Sur,52
2024-04-25,C,Sur,52
2024-04-25,D,Norte,30
2024-04-25,C,Sur,41
2024-04-25,A,Centro,85
2024-04-25,C,Este,60
2024-04-26,D,Norte,72
2024-04-26,C,Sur,63
2024-04-26,B,Sur,83
2024-04-26,E,Oeste,59
2024-04-26,B,Norte,88
2024-04-26,C,Oeste,52
2024-04-26,D,Norte,83
2024-04-26,D,Este,66
2024-04-26,A,Sur,92
2024-04-26,E,Centro,47
2024-04-26,B,Centro,50
2024-04-26,A,Centro,36
2024-04-27,B,Centro,72
2024-04-27,C,Sur,31
2024-04-27,A,Norte,84
2024-04-27,A,Oeste,61
2024-04-27,E,Oeste,37
2024-04-27,E,Oeste,16
2024-04-28,E,Oeste,19
2024-04-28,A,Este,56
2024-04-28,D,Sur,50
2024-04-28,A,Este,82
2024-04-28,C,Centro,22
2024-04-28,E,Sur,26
2024-04-28,A,Este,32
2024-04-28,D,Oeste,41
2024-04-28,D,Este,46
2024-04-28,E,Este,39
2024-04-29,C,Oeste,27
2024-04-29,A,Sur,76
2024-04-29,B,Norte,62
2024-04-29,C,Norte,43
2024-04-29,D,Sur,21
2024-04-29,E,Sur,10
2024-04-29,E,Norte,78
2024-04-30,B,Sur,51
2024-04-30,B,Este,98
2024-04-30,A,Oeste,37
2024-04-30,B,Sur,27
2024-04-30,C,Oeste,21
2024-04-30,C,Centro,61
2024-04-30,B,Sur,25
2024-04-30,A,Sur,89
2024-04-30,B,Centro,100
2024-05-01,E,Centro,37
2024-05-01,E,Oeste,55
2024-05-01,B,Este,48
2024-05-01,E,Norte,39
2024-05-01,D,Norte,60
2024-05-02,B,Norte,113
2024-05-02,B,Oeste,39
2024-05-02,E,Sur,10
2024-05-02,D,Este,47
2024-05-02,A,Oeste,87
2024-05-02,E,Norte,63
2024-05-02,D,Este,27
2024-05-02,A,Oeste,72
2024-05-02,E,Oeste,55
2024-05-02,E,Norte,91
2024-05-02,C,Centro,53
2024-05-03,C,Centro,19
2024-05-03,B,Sur,94
2024-05-03,E,Centro,27
2024-05-03,C,Oeste,58
2024-05-03,B,Este,42
2024-05-03,C,Sur,44
2024-05-03,C,Norte,38
2024-05-03,D,Este,30
2024-05-03,B,Norte,43
2024-05-03,D,Norte,27
2024-05-04,A,Norte,93
2024-05-04,C,Centro,24
2024-05-04,D,Centro,35
2024-05-04,B,Este,84
2024-05-04,A,Norte,93
2024-05-04,B,Centro,53
2024-05-04,A,Este,76
2024-05-04,A,Oeste,56
2024-05-05,B,Sur,49
2024-05-05,E,Sur,23
2024-05-05,A,Norte,76
2024-05-05,B,Centro,93
2024-05-05,B,Norte,57
2024-05-05,A,Este,72
2024-05-05,B,Sur,94
2024-05-05,D,Centro,27
2024-05-05,B,Norte,63
2024-05-05,B,Este,68
2024-05-06,B,Este,96
2024-05-06,A,Norte,55
2024-05-06,B,Oeste,47
2024-05-06,E,Oeste,54
2024-05-06,A,Sur,55
2024-05-07,C,Sur,56
2024-05-07,C,Oeste,36
2024-05-07,B,Sur,39
2024-05-07,B,Sur,75
2024-05-07,A,Centro,56
2024-05-07,E,Oeste,43
2024-05-07,B,Oeste,37
2024-05-08,B,Norte,87
2024-05-08,D,Sur,10
2024-05-08,B,Sur,73
2024-05-08,A,Oeste,84
2024-05-08,E,Sur,14
2024-05-08,D,Centro,30
2024-05-08,D,Norte,36
2024-05-08,D,Norte,61
2024-05-08,B,Oeste,78
2024-05-09,E,Este,48
2024-05-09,E,Sur,10
2024-05-09,D,Este,15
2024-05-09,D,Centro,74
2024-05-09,D,Sur,60
2024-05-10,B,Sur,34
2024-05-10,B,Norte,60
2024-05-10,A,Oeste,59
2024-05-10,C,Centro,77
2024-05-10,A,Este,62
2024-05-10,D,Este,26
2024-05-11,D,Este,30
2024-05-11,A,Centro,30
2024-05-11,B,Este,86
2024-05-11,B,Sur,71
2024-05-11,B,Oeste,66
2024-05-11,C,Norte,52
2024-05-12,D,Este,64
2024-05-12,E,Centro,25
2024-05-12,A,Oeste,61
2024-05-12,E,Centro,72
2024-05-12,E,Centro,70
2024-05-12,D,Oeste,28
2024-05-12,A,Norte,47
2024-05-13,D,Sur,18
2024-05-13,C,Este,16
2024-05-13,C,Sur,52
2024-05-13,C,Sur,13
2024-05-13,A,Centro,89
2024-05-13,B,Norte,68
2024-05-13,D,Oeste,69
2024-05-13,A,Centro,37
2024-05-13,E,Oeste,65
2024-05-13,D,Sur,27
2024-05-14,A,Este,30
2024-05-14,B,Este,63
2024-05-14,E,Norte,53
2024-05-14,A,Norte,96
2024-05-14,A,Centro,92
2024-05-15,C,Centro,34
2024-05-15,B,Centro,90
2024-05-15,E,Oeste,12
2024-05-15,D,Norte,94
2024-05-15,E,Sur,60
2024-05-15,A,Sur,93
2024-05-15,E,Sur,10
2024-05-15,A,Centro,98
2024-05-16,D,Oeste,70
2024-05-16,C,Norte,80
2024-05-16,B,Sur,93
2024-05-16,B,Oeste,72
2024-05-16,C,Este,71
2024-05-16,E,Sur,18
2024-05-17,B,Centro,65
2024-05-17,D,Este,38
2024-05-17,E,Este,79
2024-05-17,C,Centro,55
2024-05-17,B,Este,32
2024-05-17,D,Sur,53
2024-05-17,C,Centro,75
2024-05-17,B,Sur,48
2024-05-17,B,Norte,81
2024-05-18,A,Sur,64
2024-05-18,A,Este,58
2024-05-18,D,Oeste,60
2024-05-18,D,Sur,43
2024-05-18,D,Centro,53
2024-05-18,A,Sur,26
2024-05-19,B,Oeste,32
2024-05-19,D,Centro,17
2024-05-19,D,Este,41
2024-05-19,B,Este,94
2024-05-20,A,Sur,50
2024-05-20,B,Norte,101
2024-05-20,A,Este,100
2024-05-20,C,Norte,36
2024-05-21,E,Centro,53
2024-05-21,D,Oeste,62
2024-05-21,C,Sur,62
2024-05-22,B,Este,45
2024-05-22,D,Oeste,46
2024-05-22,B,Este,81
2024-05-23,D,Este,79
2024-05-23,B,Este,87
2024-05-23,A,Sur,40
2024-05-23,C,Sur,10
2024-05-23,C,Oeste,22
2024-05-24,B,Oeste,55
2024-05-24,A,Sur,87
2024-05-24,D,Centro,10
2024-05-24,C,Este,58
2024-05-24,D,Este,31
2024-05-24,E,Sur,32
2024-05-24,A,Oeste,33
2024-05-24,D,Oeste,51
2024-05-25,D,Norte,57
2024-05-25,B,Centro,51
2024-05-25,A,Oeste,70
2024-05-25,E,Oeste,73
2024-05-25,C,Oeste,59
2024-05-25,B,Centro,54
2024-05-25,C,Este,62
2024-05-26,D,Este,11
2024-05-26,A,Centro,51
2024-05-26,B,Este,60
2024-05-26,D,Este,68
2024-05-26,B,Oeste,87
2024-05-27,E,Este,19
2024-05-27,E,Norte,67
2024-05-27,A,Sur,74
2024-05-27,E,Oeste,66
2024-05-27,C,Oeste,17
2024-05-27,C,Centro,34
2024-05-28,E,Norte,82
2024-05-28,C,Sur,62
2024-05-28,E,Norte,70
2024-05-28,E,Oeste,17
2024-05-28,D,Sur,23
2024-05-29,B,Este,45
2024-05-29,A,Oeste,57
2024-05-29,D,Oeste,77
2024-05-29,E,Sur,17
2024-05-29,A,Este,68
2024-05-29,E,Este,22
2024-05-29,D,Este,35
2024-05-29,A,Sur,43
2024-05-29,A,Este,91
2024-05-29,C,Oeste,52
2024-05-30,D,Este,16
2024-05-30,D,Este,23
2024-05-30,A,Centro,49
2024-05-30,B,Centro,35
2024-05-30,D,Sur,11
2024-05-30,B,Sur,41
2024-05-31,A,Oeste,48
2024-05-31,C,Oeste,67
2024-05-31,C,Centro,72
2024-05-31,B,Oeste,80
2024-05-31,D,Norte,49
2024-06-01,B,Oeste,39
2024-06-01,E,Oeste,29
2024-06-01,D,Oeste,72
2024-06-01,B,Norte,74
2024-06-01,D,Sur,21
2024-06-01,B,Oeste,99
2024-06-01,E,Norte,36
2024-06-02,D,Centro,49
2024-06-02,E,Sur,13
2024-06-02,B,Oeste,32
2024-06-03,B,Sur,45
2024-06-03,C,Norte,81
2024-06-03,C,Sur,29
2024-06-03,E,Norte,71
2024-06-03,B,Oeste,56
2024-06-03,C,Norte,55
2024-06-03,E,Centro,72
2024-06-03,B,Centro,78
2024-06-03,E,Sur,24
2024-06-04,E,Oeste,71
2024-06-04,B,Norte,48
2024-06-04,D,Sur,69
2024-06-04,E,Centro,71
2024-06-04,E,Oeste,32
2024-06-04,B,Oeste,93
2024-06-05,C,Este,49
2024-06-05,D,Centro,52
2024-06-05,B,Centro,77
2024-06-05,D,Este,17
2024-06-05,C,Este,61
2024-06-06,C,Oeste,13
2024-06-06,C,Sur,10
2024-06-06,E,Centro,38
2024-06-06,D,Oeste,22
2024-06-07,E,Oeste,35
2024-06-07,A,Centro,44
2024-06-07,A,Sur,94
2024-06-07,E,Sur,50
2024-06-07,C,Norte,69
2024-06-07,B,Centro,31
2024-06-07,C,Norte,87
2024-06-07,D,Sur,16
2024-06-07,D,Sur,26
2024-06-07,E,Norte,52
2024-06-07,A,Este,31
2024-06-07,A,Sur,92
2024-06-07,D,Sur,10
2024-06-07,C,Sur,67
2024-06-07,B,Sur,93
2024-06-08,E,Norte,36
2024-06-08,C,Norte,70
2024-06-08,A,Norte,109
2024-06-09,D,Centro,77
2024-06-09,A,Norte,97
2024-06-09,E,Centro,74
2024-06-09,B,Oeste,41
2024-06-09,A,Centro,51
2024-06-09,C,Sur,62
2024-06-09,A,Sur,78
2024-06-09,A,Sur,44
2024-06-10,E,Oeste,72
2024-06-10,B,Este,92
2024-06-10,C,Este,33
2024-06-10,A,Centro,73
2024-06-10,A,Oeste,74
2024-06-10,A,Centro,94
2024-06-10,C,Norte,76
2024-06-11,C,Norte,35
2024-06-11,D,Norte,58
2024-06-11,D,Oeste,65
2024-06-11,A,Centro,57
2024-06-11,B,Norte,82
2024-06-11,E,Este,21
2024-06-11,E,Norte,66
2024-06-12,D,Oeste,73
2024-06-12,E,Sur,73
2024-06-13,C,Sur,55
2024-06-13,E,Este,46
2024-06-13,B,Sur,56
2024-06-13,E,Centro,28
2024-06-13,E,Norte,57
2024-06-13,C,Oeste,31
2024-06-13,A,Oeste,40
2024-06-14,E,Oeste,24
2024-06-14,B,Este,30
2024-06-14,E,Sur,32
2024-06-14,B,Oeste,51
2024-06-15,E,Centro,22
2024-06-15,C,Norte,70
2024-06-15,A,Norte,72
2024-06-15,D,Norte,37
2024-06-15,D,Centro,52
2024-06-15,D,Norte,21
2024-06-15,E,Centro,66
2024-06-15,D,Sur,73
2024-06-16,D,Oeste,33
2024-06-16,B,Norte,84
2024-06-16,E,Centro,59
2024-06-16,A,Oeste,56
2024-06-17,D,Este,13
2024-06-17,B,Oeste,67
2024-06-17,B,Oeste,79
2024-06-17,E,Norte,39
2024-06-18,C,Centro,40
2024-06-18,E,Sur,58
2024-06-18,E,Centro,42
2024-06-18,E,Sur,61
2024-06-18,E,Sur,61
2024-06-18,E,Este,62
2024-06-19,D,Oeste,66
2024-06-19,D,Centro,70
2024-06-19,E,Norte,53
2024-06-19,C,Norte,44
2024-06-19,B,Este,82
2024-06-19,D,Este,16
2024-06-20,A,Sur,73
2024-06-20,B,Centro,77
2024-06-20,C,Este,28
2024-06-20,D,Centro,29
2024-06-20,D,Oeste,60
2024-06-20,E,Centro,30
2024-06-21,D,Oeste,29
2024-06-21,E,Centro,52
2024-06-21,D,Sur,74
2024-06-21,C,Norte,64
2024-06-21,B,Este,53
2024-06-21,A,Centro,43
2024-06-21,A,Norte,61
2024-06-21,A,Oeste,74
2024-06-22,E,Centro,55
2024-06-22,C,Centro,50
2024-06-22,A,Norte,102
2024-06-22,D,Oeste,79
2024-06-22,B,Norte,79
2024-06-23,D,Centro,36
2024-06-23,D,Norte,66
2024-06-23,B,Este,55
2024-06-23,A,Este,46
2024-06-23,C,Norte,49
2024-06-23,B,Este,74
2024-06-24,D,Norte,54
2024-06-24,C,Este,27
2024-06-24,D,Sur,26
2024-06-24,D,Norte,75
2024-06-24,A,Este,40
2024-06-24,C,Oeste,64
2024-06-24,C,Norte,29
2024-06-24,A,Este,70
2024-06-25,C,Centro,53
2024-06-25,C,Sur,66
2024-06-25,D,Oeste,13
2024-06-25,D,Oeste,80
2024-06-26,C,Este,72
2024-06-26,B,Oeste,78
2024-06-27,C,Oeste,80
2024-06-27,E,Este,32
2024-06-27,A,Centro,85
2024-06-27,D,Norte,58
2024-06-27,C,Centro,33
2024-06-27,B,Sur,35
2024-06-27,E,Este,31
2024-06-27,E,Norte,88
2024-06-27,A,Este,84
2024-06-27,C,Norte,33
2024-06-28,A,Centro,82
2024-06-28,C,Oeste,67
2024-06-28,A,Sur,47
2024-06-28,E,Norte,75
2024-06-28,C,Oeste,44
2024-06-28,D,Norte,34
2024-06-29,A,Oeste,100
2024-06-29,C,Oeste,32
2024-06-29,D,Sur,54
2024-06-29,D,Centro,49
2024-06-29,E,Sur,10
2024-06-29,D,Este,50
2024-06-29,D,Sur,46
2024-06-29,C,Oeste,32
2024-06-30,E,Este,24
2024-06-30,B,Este,35
2024-06-30,A,Sur,74
2024-06-30,D,Sur,62
2024-06-30,A,Oeste,97
2024-06-30,A,Oeste,67
2024-06-30,E,Oeste,17
2024-06-30,C,Este,74
2024-06-30,D,Centro,78
2024-06-30,E,Este,61
2024-07-01,B,Sur,28
2024-07-01,A,Sur,82
2024-07-01,C,Norte,43
